city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
makati,47,San Lorenzo Place 2 Bedroom Unit For Sale in Makati Rent to Own Pet Friendly RFO,"San Lorenzo Place is one of the more high-end developments of Empire East as it is situated conveniently within the Central Business District of Makati City where prestigious financial institutions and business centers are easily within reach. The four-tower development is also conveniently linked to the Magallanes station of the MRT3, which offers another transportation option that can bring each resident to the vital hubs in the North in no time.
 LOCATION
 -EDSA cor. Chino Roces Ave., Makati City
 BUSINESS AND COMMERCE
 Makati CBD
 The Greenbelt
 The Glorieta
 SM Makati
 Hotel Inter-continental Manila
 The Manila Peninsula Hotel
 Forbes Park
 Bonifacio Global City
 Market! Market!
 Villamor Golf Course
 Greenbelt
 Manila Golf Club
 SCHOOLS
 Colegio San Agustin
 Assumption College
 Asian Institute of Management
 Don Bosco Technical Institute Makati
 Ateneo Graduate School
 De La Salle Graduate School of Business
 HOSPITALS
 Makati Medical Center
 Ospital ng Makati
 RECREATIONAL AMENITIES/FACILITIES
 - Commercial shops at ground and podium levels
 - Swimming pool
 - Paved sunbathing deck
 - Multi-purpose Court
 - Children's playground
 - Laundromat
 - Fitness gym
 - Function Room
 Rent to Own Scheme
 10% Spot Downpayment(within 30 days to Pay)
 1 Bedroom unit - 32K Monthly
 2 Bedroom unit - 48K Monthly
 Balance after 30 months thru bank financing
 Free Site Viewing!!!",San Lorenzo Place,San Lorenzo Place,,38 sqm,"₱ 9,600,004","Magallanes, Makati",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/san-lorenzo-place/,17 Jun 2025,Empire East by Registered Salesperson Jamie Atienza Cando
makati,47,2 Bedroom Unit in Makati near NAIA BGC San Lorenzo Place Rent to Own Condo,"San Lorenzo Place is one of the more high-end developments of Empire East as it is situated conveniently within the Central Business District of Makati City where prestigious financial institutions and business centers are easily within reach. The four-tower development is also conveniently linked to the Magallanes station of the MRT3, which offers another transportation option that can bring each resident to the vital hubs in the North in no time.
 

 LOCATION
 -EDSA cor. Chino Roces Ave., Makati City
 

 BUSINESS AND COMMERCE
 Makati CBD
 The Greenbelt
 The Glorieta
 SM Makati
 Hotel Inter-continental Manila
 The Manila Peninsula Hotel
 Forbes Park
 Bonifacio Global City
 Market! Market!
 Villamor Golf Course
 Greenbelt
 Manila Golf Club
 

 SCHOOLS
 Colegio San Agustin
 Assumption College
 Asian Institute of Management
 Don Bosco Technical Institute Makati
 Ateneo Graduate School
 De La Salle Graduate School of Business
 

 HOSPITALS
 Makati Medical Center
 Ospital ng Makati
 

 RECREATIONAL AMENITIES/FACILITIES
 - Commercial shops at ground and podium levels
 - Swimming pool
 - Paved sunbathing deck
 - Multi-purpose Court
 - Children's playground
 - Laundromat
 - Fitness gym
 - Function Room
 

 Rent to Own Scheme
 10% Spot Downpayment(within 30 days to Pay)
 1 Bedroom unit - 32K Monthly
 2 Bedroom unit - 48K Monthly
 Balance after 30 months thru bank financing
 

 Free Site Viewing!!!",San Lorenzo Place,San Lorenzo Place,,38 sqm,"₱ 9,000,000","Chino Roces, Makati",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/san-lorenzo-place/,17 Jun 2025,Empire East by Registered Salesperson Jamie Atienza Cando
makati,47,For Sale in Lincoln Tower Proscenium,"For Sale !!!
 Linciln Tower Proscenium
 -2BR 
 -fully furnished 
 - 118sqm
 - 1 parking slot
 -Terms:1 year lease
 

 *Luxury 2BED, recliner sofa, 2TV, water purifier(available ice hot water cold water), grill for out side, 4air conditioner, airfrayer, ref, home cam, safe box etc
 

 Sale Price: PHP 48m gross
 Rent fee:PHP160k/month included association dues
 2months deposit + 2months advance
 

 DM us for inquiries!!!
 ADEL SORIANO",Proscenium at Rockwell,Proscenium at Rockwell,,118 sqm,"₱ 48,000,000","Rockwell, Makati",2 bedrooms,2 bathrooms,,Fully furnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/proscenium-at-rockwell-1/,17 Jun 2025,Adel Infinity
makati,47,"For Sale in Lincoln Tower,Proscenium","For Sale!!!
 Lincoln Tower,Proscenium
 2BR 
 fully furnished
 118 SQm
 1 parking slot
 - 1 year term lease
 

 *Luxury 2BED, recliner sofa, 2TV, water purifier(available ice hot water cold water), grill for out side, 4air conditioner, airfrayer, ref, home cam, safe box etc
 

 Sale Price: PHP 46M gross
 Rent fee:PHp 160k/month included association dues
 2months deposit + 2months advance
 

 DM us for inquiries!!!!
 LEONY VILORIA",Proscenium at Rockwell,Proscenium at Rockwell,,118 sqm,"₱ 48,000,000","Rockwell, Makati",2 bedrooms,2 bathrooms,,Fully furnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/proscenium-at-rockwell-1/,17 Jun 2025,Leonelyn Infinity
makati,47,"For Sale 2 Bedroom in Mayfair Mansion, Makati City","2 Bedroom 

2 Bathroom

Floor area: 129.7sqm

Full Furnished

1 Parking

Sale Price: Php 25,000,000",Mayfair Mansion,Mayfair Mansion,,129 sqm,"₱ 25,000,000","Makati, Metro Manila",2 bedrooms,2 bathrooms,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/mayfair-mansion/,17 Jun 2025,Eva Marzan
makati,47,For Sale Three Bedroom Penthouse Condo Unit at Rockwell Makati,"Find a home in the most exclusive community in Makati—Rockwell.

If you are searching for a unit that is ready for immediate occupancy, this one is for you.

This 3 Bedroom Unit is perfect for someone who prefers a privacy in your bedroom, , allowing you to enjoy some ""me time"" even when you have guests in the living room.

One Rockwell East
Penthouse Unit (triplex)
3BR
184 sqm
Semi furnished
2 parking at B1
Orientation: South East
60,000,000 gross (negotiable)
RFS: downsizing

Take the next step and make One Rockwell your new address.

To schedule a viewing, please provide 2 to 3 days notice for utmost assistance

Presented by:

Shi Properties Ph
Making a difference One Property at a Time",One Rockwell East Tower,One Rockwell East Tower,184 sqm,184 sqm,"₱ 60,000,000","Makati, Metro Manila",3 bedrooms,3 bathrooms,,Partly furnished,Condo,For Sale,,2,,https://www.lamudi.com.ph/projects/41032-73-2b4fc0b40c0-6330-79dc6a25-96e7-476b,17 Jun 2025,Shiera Lining
makati,47,1 Bedroom Condo FOR SALE in Two Central Salcedo Village Makati,"1 Bedroom Condo FOR SALE in Two Central Makati
Location: Valero St., Salcedo Village, Makati City.

62.20 SQM 1 bedroom with  balcony

Ready for occupancy. Available in RENT TO OWN term.

Perfect for either personal use or investment. Pay a low down payment while already using and owning the unit.

KEY FEATURES
✓ Low density
✓ Pets allowed
✓ Furnished
✓ Keycard access
✓ Two level mall below

TOTAL CONTRACT PRICE
1) CASH Term: 13.3 Million
2) RENT TO OWN Term: 17.3 Million

Draft Quotation for 3% DOWN PAYMENT
• Reservation Fee: 60K
• Down Payment: 460K
• Monthly Amortization in 48 months: 43K
• Lump sum every 10th-month (4x): 433K
• Balance payable on 49th month: 13M
(payable thru bank loan or inhouse financing)

* Vat Inclusive
* Taxes and fees are not yet included
* Price reflected in the listing is for cash payment term. Draft for installment payment term stated above.

Amenities:
- 20-meter lap pool
- Kiddie pool
- In-pool lounge
- Pool deck
- Outdoor spa
- Children’s playground
- Gazebo
- Reflexology path
- Meditation garden
- Linear garden
- Palm court
- Pavilion
- Trellised seating area
- Al fresco seating area
- Pets allowed

30 minutes away from NAIA/MIA airport
20 minutes away from Ortigas
20 minutes away from BGC

For priority presentation and ACTUAL UNIT VIEWING:
Kevin Ochoa
Megaworld RFO Premier",Two Central,Two Central,62 sqm,62 sqm,"₱ 13,300,000","Bel-Air, Makati",1 bedroom,2 bathrooms,,Partly furnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/two-central/,17 Jun 2025,Kevin Ochoa
makati,47,3 Bedroom Penthouse FOR SALE in One Central Salcedo Village Makati,"3 Bedroom Penthouse FOR SALE in One Central Makati
Location: Cor. Sen. Gil Puyat Ave. and H.V. Dela Costa Street, Salcedo Village, Makati City across RCBC Plaza

Ready for occupancy. Available in RENT TO OWN term.

Perfect for either personal use or investment. Pay a low down payment while already using and owning the unit.

KEY FEATURES
✓ low density
✓ pets allowed
✓ with bath tub
✓ grand lobby
✓ prime location

TOTAL CONTRACT PRICE
1) CASH Term: 34.6 Million

2) RENT TO OWN Term: 44.7 Million
Draft Quotation for 3% DOWN PAYMENT
• Reservation Fee: 60K
• Down Payment: 1.2 Million
• Monthly Amortization in 48 months: 111K
• Lump sum every 10th-month: 1.1 Million
• Balance payable on 49th month: 33.5 Million
(payable thru bank loan or inhouse financing)

* Vat Inclusive
* Taxes and fees are not yet included
* Price reflected in the listing is for cash payment term. Draft for installment payment term stated above.

Amenities:
OUTDOOR
- Swimming Pool
- Kiddie Pool
- Pool Deck
- Pool Lounge
- Entertainment Pavilion
- Outdoor Function Area
- Tot Lot
- Children Play Area
- Palm Court
- Meditation Garden
- Flower Garden
- Sculpture Garden with Reflexology Path
- Fitness Station
- Park Bench
- Contemplative Water Plaza
- Pergola
- Landscaped Sun Deck
- Shallow Water Foot Bath
- Bubble Bath and Tea Leaf-infused Thermal Dip Pool

INDOOR
- Library/Book Club
- Game Room with Interactive Internet Game Studio
- Day Care Center
- Spa and Sauna
- Gym
- Male/Female Locker and Changing Rooms
- Bar Lounge
- Function Rooms
- Business Center
- Yoga/Dance/Aerobic Studio
- Wine and Bar Storage
- Conference Room
- Residents' Lounge

30 minutes away from NAIA/MIA airport
20 minutes away from Ortigas
20 minutes away from BGC

For priority presentation and ACTUAL UNIT VIEWING:
Kevin Ochoa
Megaworld RFO Premier",One Central,One Central,152 sqm,152 sqm,"₱ 34,600,000","Urdaneta, Makati",3 bedrooms,4 bathrooms,,Partly furnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/one-central/,17 Jun 2025,Kevin Ochoa
makati,47,For Rent/Sale The Proscenium Residences,For Sale/ Lease The Proscenium Residences,The Proscenium,The Proscenium,,60 sqm,"₱ 23,500,000","Rockwell, Makati",1 bedroom,1 bathroom,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/41032-73-98162a6702eb-e084-941017d9-bfd5-46f1,17 Jun 2025,Leonelyn Infinity
makati,47,KSB : SALCEDO PARK CONDOMINIUM 3BEDROOM 2CAR GARAGE 27M,"KSB : SALCEDO PARK CONDOMINIUM 
 3BEDROOM 
 180SQM 
 2CAR GARAGE 
 27M",The Salcedo Park,The Salcedo Park,,180 sqm,"₱ 27,000,000","Salcedo Village, Makati",3 bedrooms,3 bathrooms,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/the-salcedo-park/,17 Jun 2025,Asialand
makati,47,FOR SALE Studio Unit  The Beacon Condominium,"The Beacon Condominium- Roces Tower

Arnaiz St, Makati

Studio unit

21sqm

Clean title

Unit is 2 floors away from amenities. Amenities include Pool, Gym, Sauna and Playground.

Buiilding is beside Waltermart,  Makati Cinema square and close to Don Bosco College.

10 mins. walk to Glorietta and Greenbelt

Reason for selling: Owner migrated

Furniture and appliances included

Selling Price: P4M inc of CGT

JHR_MKT0157",The Beacon,The Beacon,,21 sqm,"₱ 4,000,000","Legazpi Village, Makati",1 bedroom,1 bathroom,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/the-beacon/,17 Jun 2025,JGAP HOMES REALTY
makati,47,For Sale Condominium Units Rockwell Center Makati City Joya Tower,"For Sale & For Rent Joya South Tower
 1 Bedroom 68sqm
 Fully furnished
 With parking slot 
 With balcony
 

 Rental price 65k
 2 months security deposit & 2 months advance payment plus post dated cheqs
 

 For Sale Price 21M
 

 2",Joya Lofts and Towers,Joya Lofts and Towers,,68 sqm,"₱ 21,000,000","Poblacion, Makati",1 bedroom,1 bathroom,,Fully furnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/joya-lofts-and-towers/,17 Jun 2025,Besta-JeniLee
makati,47,PROSCENIUM FOR SALE 1 BEDROOM THE PROSCENIUM RESIDENCES,"For Sale / Rent The Proscenium Residences

1br

60sqm

Fully Furnished

35th flr

1 parking

Rental - Php 90k per month

Sale - Php 23.5M

*No Balcony




Other units for rent in proscenium:

Lincoln - 1br - Semi Furnished

Lincoln - 1br - Fully Furnished

The Proscenium Residences - 1br - Fully Furnished

The Proscenium Residences - 2br - Semi Furnished




Hebs Awad

Infinity Realty",,,,60 sqm,"₱ 23,500,000","Rockwell, Makati",1 bedroom,1 bathroom,,,Condo,For Sale,,,,,17 Jun 2025,The Infinity Realty Inc.
makati,47,PROSCENIUM FOR SALE 1 BEDROOM THE PROSCENIUM RESIDENCES,"For Sale / Rent The Proscenium Residences

1br

60sqm

Fully Furnished

35th flr

1 parking

Rental - Php 90k per month

Sale - Php 23.5M

*No Balcony




Other units for rent in proscenium:

Lincoln - 1br - Semi Furnished

Lincoln - 1br - Fully Furnished

The Proscenium Residences - 1br - Fully Furnished

The Proscenium Residences - 2br - Semi Furnished




Hebs Awad

Infinity Realty",,,,60 sqm,"₱ 23,500,000","Rockwell, Makati",1 bedroom,1 bathroom,,,Condo,For Sale,,,,,17 Jun 2025,The Infinity Realty Inc.
makati,47,"FOR SALE Penthouse with Den located at Proscenium, Rockwell, Brgy. Guadalupe Viejo, Makati City","FOR SALE Penthouse with Den located at Proscenium, Rockwell, Brgy. Guadalupe Viejo, Makati City

Floor Area: 308 sqm
3 bedrooms with den
3 parking slots

Price: P140,000,000 gross negotiable

NCB2660
–
Under PRC12640",,,,308 sqm,"₱ 140,000,000","Guadalupe Viejo, Makati",3 bedrooms,3 bathrooms,,,Penthouse,For Sale,,3,,,17 Jun 2025,Grandeur Realty
makati,47,"FOR SALE Condo Unit located at The Balmori Suites, Brgy. Poblacion, Makati City","FOR SALE Condo Unit located at The Balmori Suites, Brgy. Poblacion, Makati City

Floor Area: 144 sqm
2 bedrooms
2 parking slots (non-tandem)

Price: Php 89,000,000

NCB2656
–
Under PRC12640",,,,144 sqm,"₱ 89,000,000","Makati, Metro Manila",2 bedrooms,,,,Condo,For Sale,,2,,,17 Jun 2025,Grandeur Realty
makati,47,3 Bedroom condo unit for Sale in Proscenium Kirov at Rockwell Makati City,"3 Bedroom condo unit for Sale in Proscenium Kirov at Rockwell Makati City


Code : DS88-003501
Category : For Sale
Project : Proscenium Kirov at Rockwell 
City : Makati 
Property : Condominium (3BR/3T&B) 
Size : FA: 224 sqm
Selling Price : Php 90,000,000.00 (Negotiable upon presenting an offer)


Unit Details:
- Fully Furnished
- Corner unit
- 3 Bedroom
- 3 Toilet & Bathroom
- 2 Parking slot
- Balcony
- Built in cabinet/wardrobe
- Built in kitchen
- Smoke alarm & Fire Sprinkler


One of the first towers to be built in the Proscenium property, the Kirov will stand 58 storeys tall and will boast a hefty 191 units. Prioritizing privacy, each floor will hold only 2 to 4 units, ensuring a retreat from the busy city. The Kirov will have 160 3-bedroom units, 21 3-bedroom penthouses and 10 4-bedroom penthouses with each penthouse offering a spacious den.


For inquiries and property viewing please call:
JARED DIMANGONDAYAO
Licensed Real Estate Broker
Your Partner in Real Estate",,,,224 sqm,"₱ 90,000,000","Guadalupe Viejo, Makati",3 bedrooms,3 bathrooms,28,Fully furnished,Condo,For Sale,,2,,,17 Jun 2025,Jared Dimangondayao
makati,48,THE PROSCENIUM LINCOLN 2 BEDROOM ROCKWELL MAKATI,"FOR SALE & FOR RENT
Lincoln Tower – Proscenium at Rockwell, Makati
Estrella corner J.P. Rizal, Guadalupe Viejo, Makati City

About Lincoln Tower:
A 47-storey luxury residential tower within the exclusive Proscenium at Rockwell enclave. Designed by world-renowned architect Carlos Ott, Lincoln offers premium city living with world-class amenities, direct access to Power Plant Mall, and a secure, low-density community. Residents enjoy privacy, top-tier facilities, and convenience in one of Makati’s most prestigious addresses.

Unit Details
2BR | 118 sqm | Fully Furnished
Includes recliner sofa, 2 TVs, water purifier (hot/cold/ice), outdoor grill, 4 A/C units, air fryer, refrigerator, home security cam, and safe box
Pasig View
With 1 Parking Slot

Rental Terms
₱160,000/month (inclusive of association dues)
• 2 months deposit
• 2 months advance
• Minimum 1-year lease

For Sale
₱46,000,000 (gross)",The Proscenium at Rockwell,The Proscenium at Rockwell,,118 sqm,,"Makati, Metro Manila",2 bedrooms,3 bathrooms,15,,Condo,Buy & Rent,,1,,https://www.lamudi.com.ph/projects/41032-73-4236818733a6-4ab3-5bd02b34-ab99-4333,17 Jun 2025,Patrice Trijo - Wealth Property Consultants
makati,48,"Affordbale and Move-In-Ready 1 Bedroom For sale in The Beacon, Makati, For Sale | Best Realtor",,,,,42 sqm,"₱ 5,000,000","Chino Roces, Makati",1 bedroom,1 bathroom,30,Fully furnished,Condo,For Sale,,,,,17 Jun 2025,Best Realtor
makati,48,"For Sale  1 Bedroom condo unit in The Beacon, Chino Roces, Makati City | Best Realtor",,,,,42 sqm,"₱ 5,800,000","Chino Roces, Makati",1 bedroom,1 bathroom,47,Fully furnished,Penthouse,For Sale,,,,,17 Jun 2025,Best Realtor
makati,48,"Clean Title & Price Drop 1 Bedroom For Sale in Two Central, Makati | Best Realtor",,Two Central,Two Central,,62 sqm,"₱ 8,800,000","Bel-Air, Makati",1 bedroom,1 bathroom,26,Fully furnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/two-central/,17 Jun 2025,Best Realtor
makati,48,Cityland Calle Estacion | Two Bedroom 2BR Condo Unit For Sale - #8720,,,,,73 sqm,"₱ 8,000,000","Pio Del Pilar, Makati",2 bedrooms,2 bathrooms,,,Condo,For Sale,,,,,17 Jun 2025,Everbright Real Estate
makati,48,"Studio Unit for Sale in Lerato Tower 1, Malugay St, Brgy. Bel-air, Makati City","Studio Unit for Sale in Lerato Tower 1, Makati City

Lerato Tower 1 (Ayala Alveo)
Malugay Barangay Bel Air Makati
Studio Unit 31sqm 
14th floor 
without parking
updated dues and clean title
P6.5M 
Inclusive of CGT
Other taxes for the account of the buyer

For more details and viewing schedule, please call JJ GADUENA-LLARENA",,,,31 sqm,"₱ 6,500,000","Bel-Air, Makati",,1 bathroom,14,Fully furnished,Studio,For Sale,,,Freehold,,17 Jun 2025,JJ Gaduena
makati,48,San Antonio Residences Studio Condo Unit for Sale in Makati City,,,,,29 sqm,"₱ 5,676,843","Urdaneta, Makati",,1 bathroom,,Fully furnished,Condo,For Sale,,,,,17 Jun 2025,Yvette De Asis
makati,48,"For Sale: 1BR Loft at One Rockwell West, Makati City","For Sale: 1BR Loft at One Rockwell West, Makati City

•1-Bedroom Loft with 1 T&B
•With Balcony
•Floor Area: 70 sqm
•39th floor
•Parking Slot: 1
•Semi-furnished
•Selling Price: ₱22M gross
•With direct pedestrian access to Powerplant Mall via basement level
•Unit is corporate-owned

Direct Listing, open to co-brokers with direct clients.
Send us a DM for inquiries and viewing requests.",,,,70 sqm,"₱ 22,000,000","Makati, Metro Manila",1 bedroom,1 bathroom,39,Partly furnished,Condo,For Sale,,1,,,17 Jun 2025,Mard of A+M Prime Realty
makati,48,"For sale: Big 1-bedroom fully-furnished unit at Makati Tuscany, Ayala Ave.,Mkti.","For sale: Fully-furnished big 1-bedroom unit at The Makati Tuscany, Ayala Avenue, Makati City

Unit size: 74 square meters

Interior-designed

With office/den with its own toilet & bath

2 toilets & bath

2nd floor; same level as swimming pool, amenities. Facing Discovery Primea.

Very prestigious address (Ayala Avenue, Makati City).

Excellent location as the Ayala Center (Ayala Malls- Glorietta), Rustan's, Shangrila Hotel are just right across. Near Ayala Triangle Gardens with its own array of restaurants.",The Makati Tuscany,The Makati Tuscany,,74 sqm,"₱ 27,000,000","Ayala Avenue, Makati",1 bedroom,2 bathrooms,2,Fully furnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/the-makati-tuscany/,16 Jun 2025,Rommel Nagrampa
